time,reward
2019-02-11 03:00:00,-0.005464919
2019-02-11 03:30:00,-0.0005487879
2019-02-11 04:00:00,0.0069740247
2019-02-11 04:30:00,-0.0050787865
2019-02-11 05:00:00,-0.002552972
2019-02-11 05:30:00,0.0007524474
2019-02-11 06:00:00,-5.452067e-05
2019-02-11 06:30:00,0.009520836
2019-02-11 07:00:00,0.0041953987
2019-02-11 07:30:00,-0.00075828796
2019-02-11 08:00:00,0.0036624835
2019-02-11 08:30:00,-0.017804723
2019-02-11 09:00:00,0.0036431833
2019-02-11 09:30:00,0.0016188689
2019-02-11 10:00:00,5.7067722e-05
2019-02-11 10:30:00,-8.914387e-06
2019-02-11 11:00:00,-0.0069553265
2019-02-11 11:30:00,0.00673516
2019-02-11 12:00:00,-0.006341905
2019-02-11 12:30:00,0.022143347
2019-02-11 13:00:00,-0.004503965
